time,eu_24,eu_17
2025-05-20 17:50:00,229.8485,216.1995
2025-05-20 17:55:00,175.72680000000005,163.3125
2025-05-20 18:00:00,175.24890000000002,161.7275
2025-05-20 18:05:00,85.4113,72.2194
2025-05-20 18:10:00,96.7095,72.5989
2025-05-20 18:15:00,117.3456,79.4352
2025-05-20 18:20:00,131.156,132.19000000000003
2025-05-20 18:25:00,124.3968,111.5217
2025-05-20 18:30:00,64.966,46.2819
2025-05-20 18:35:00,64.45700000000001,13.0878
2025-05-20 18:55:00,64.141,59.7708
2025-05-20 19:00:00,98.4045,65.99600000000001
2025-05-20 19:05:00,132.658,111.3789
2025-05-20 19:10:00,130.996,132.816
2025-05-20 19:15:00,168.72440000000003,133.778
2025-05-20 19:20:00,125.2138,113.8643
2025-05-20 19:25:00,65.99900000000001,59.6052
2025-05-21 06:05:00,62.65700000000001,54.3231
2025-05-21 06:10:00,74.5998,53.4032
2025-05-21 06:15:00,173.67,117.4071
2025-05-21 06:20:00,93.4696,74.1499
2025-05-21 06:25:00,80.3088,66.729
2025-05-21 06:30:00,148.92239999999998,107.6176
2025-05-21 06:35:00,302.04900000000004,256.177
2025-05-21 06:40:00,604.3278,557.1423000000001
2025-05-21 06:45:00,1104.0483000000002,976.6319
2025-05-21 06:50:00,1438.7104999999997,1277.7908
2025-05-21 06:55:00,1371.2944,1353.8688
2025-05-21 07:00:00,2812.59,2456.0928
2025-05-21 07:05:00,2672.92,2365.3545
2025-05-21 07:10:00,1889.946,1727.6138
2025-05-21 07:15:00,1168.1956,1091.4326
2025-05-21 07:20:00,1695.4036,1705.4224
2025-05-21 07:25:00,3959.9805,4282.4307
2025-05-21 07:30:00,4426.6964,4314.4776
2025-05-21 07:35:00,1252.0677,1126.2078
2025-05-21 07:40:00,610.173,526.1949
2025-05-21 07:45:00,540.96,511.8675
2025-05-21 07:50:00,600.839,555.174
2025-05-21 07:55:00,644.6795,602.9584
2025-05-21 08:00:00,759.5286000000001,720.594
2025-05-21 08:05:00,903.8214000000002,847.8636
2025-05-21 08:10:00,1129.5612,1075.844
2025-05-21 08:15:00,1194.2811,1142.3855
2025-05-21 08:20:00,1259.298,1199.928
2025-05-21 08:25:00,1087.8373,995.6661
2025-05-21 08:30:00,985.9278,909.1924
2025-05-21 08:35:00,1318.3875999999998,1267.236
2025-05-21 08:40:00,1612.8012,1571.2357
2025-05-21 08:45:00,2029.3196000000005,1998.534
2025-05-21 08:50:00,2327.9144,2310.1325
2025-05-21 08:55:00,2047.748,2007.5171
2025-05-21 09:00:00,3268.7666,3187.8742
2025-05-21 09:05:00,3138.9468000000006,2973.2352
2025-05-21 09:10:00,4606.1092,4169.6064
2025-05-21 09:15:00,5071.6428000000005,4909.9764000000005
2025-05-21 09:20:00,3187.451,2974.222
2025-05-21 09:25:00,3263.746,2973.8900000000003
2025-05-21 09:30:00,3374.3933999999995,3105.4436
2025-05-21 09:35:00,3648.8265,3400.6761
2025-05-21 09:40:00,4189.88,3886.88
2025-05-21 09:45:00,4871.124000000001,4684.4994
2025-05-21 09:50:00,4140.6642,3997.5445
2025-05-21 09:55:00,2755.7148,2574.4545000000003
2025-05-21 10:00:00,2524.3803,2410.498
2025-05-21 10:05:00,4247.4811,4229.328
2025-05-21 12:30:00,5965.5057,5814.5712
2025-05-21 12:35:00,4668.5108,4517.263
2025-05-21 12:40:00,3406.7250000000004,3265.974
2025-05-21 12:45:00,4378.125,4360.4792
2025-05-21 12:50:00,4782.032,4462.1728
2025-05-21 12:55:00,4418.2192,4217.6342
2025-05-21 13:00:00,4482.9684,4276.4425
2025-05-21 13:05:00,4896.08,4787.358
2025-05-21 13:10:00,5133.8944,4932.2508
2025-05-21 13:15:00,5239.5999,5026.1509
2025-05-21 13:20:00,4493.415,4322.835
2025-05-21 13:25:00,4372.9338,4206.760499999999
2025-05-21 13:30:00,4087.7189,3893.5071
2025-05-21 13:35:00,4472.1288,4259.6496
2025-05-21 13:40:00,3095.6800000000003,2908.8595
2025-05-21 13:45:00,2252.8992000000003,2116.3035
2025-05-21 13:50:00,2575.482,2533.104
2025-05-21 13:55:00,3670.5332,3660.0396
2025-05-21 14:00:00,4935.349,4975.749
2025-05-21 14:05:00,6038.9688,6013.899
2025-05-21 14:10:00,6617.764800000001,6537.1302
2025-05-21 14:15:00,4594.4364,4646.182000000001
2025-05-21 14:20:00,4749.9442,4591.6365000000005
2025-05-21 14:25:00,4835.7964,4579.517599999999
2025-05-21 14:30:00,4290.9125,3933.417
2025-05-21 14:35:00,4072.416,3954.5288
2025-05-21 14:40:00,3088.7808000000005,2946.0738
2025-05-21 14:45:00,3379.1856,3229.9819999999995
2025-05-21 14:50:00,2682.5679,2554.4970000000003
2025-05-21 14:55:00,3489.8643,3367.44
2025-05-21 15:00:00,3450.0745999999995,3320.7664
2025-05-21 15:05:00,4640.092799999999,4531.215
2025-05-21 15:10:00,3785.0256,3662.7484
2025-05-21 15:15:00,4164.8607,4114.5776
2025-05-21 15:20:00,3832.16,3783.5154
2025-05-21 15:25:00,3221.1036,3284.4592
2025-05-21 15:30:00,3463.75,3320.0125000000003
2025-05-21 15:35:00,2870.1848,2737.6104
2025-05-21 15:40:00,3533.6988,3407.7528
2025-05-21 15:45:00,3010.896,2916.6171000000004
2025-05-21 15:50:00,2692.6580000000004,2578.197
2025-05-21 15:55:00,2734.2418,2633.0724
2025-05-21 16:00:00,2343.3295000000003,2245.8534000000004
2025-05-21 16:05:00,2606.1000000000004,2470.0116
2025-05-21 16:10:00,2511.3687,2410.0984
2025-05-21 16:15:00,2918.8104,2816.9346
2025-05-21 16:20:00,2886.4983,2754.651
2025-05-21 16:25:00,2843.5968000000003,2734.7096
2025-05-21 16:30:00,2529.5655,2428.9702
2025-05-21 16:35:00,2558.1152,2447.4879
2025-05-21 16:40:00,2471.0485,2389.338
2025-05-21 16:45:00,1773.0816,1701.213
2025-05-21 16:50:00,2091.15,2058.3625
2025-05-21 16:55:00,2235.8720000000003,2167.7322
2025-05-21 17:00:00,1861.8978,1813.8195
2025-05-21 17:05:00,2044.6712,1997.807
2025-05-21 17:10:00,1645.2777,1579.6296
2025-05-21 17:15:00,1275.3224,1201.8354000000002
2025-05-21 17:20:00,1335.0775,1283.2155
2025-05-21 17:25:00,1282.124,1207.0902
2025-05-21 17:30:00,1049.9856,979.3355
2025-05-21 17:35:00,961.786,894.1405
2025-05-21 17:40:00,846.2628000000001,803.3322
2025-05-21 17:45:00,984.6265,949.231
2025-05-21 17:50:00,1131.7967999999998,1065.0486
2025-05-21 17:55:00,821.8683,787.1179999999999
2025-05-21 18:00:00,679.17,657.7473
2025-05-21 18:05:00,746.3666000000001,746.3280000000001
2025-05-21 18:10:00,747.098,701.0283000000001
2025-05-21 18:15:00,765.4055,722.4747000000001
2025-05-21 18:20:00,784.7747999999999,708.0008
2025-05-21 18:25:00,625.1367000000001,563.0968999999999
2025-05-21 18:30:00,634.2579999999999,578.272
2025-05-21 18:35:00,717.8202,670.6953
2025-05-21 18:40:00,644.9183999999999,580.5344
2025-05-21 18:45:00,556.9466,504.6975
2025-05-21 18:50:00,529.9557000000001,473.8398
2025-05-21 18:55:00,362.681,338.5408
2025-05-21 19:00:00,195.27,166.1425
2025-05-21 19:05:00,242.7089,192.4034
2025-05-21 19:10:00,152.56590000000003,133.506
2025-05-21 19:15:00,190.0892,132.826
2025-05-21 19:20:00,197.832,191.1361
2025-05-21 19:25:00,216.0444,197.505
2025-05-21 19:30:00,252.5062,201.432
2025-05-21 19:35:00,204.91,168.86
2025-05-21 19:40:00,164.02,133.704
2025-05-21 19:45:00,131.33800000000002,73.0873
2025-05-21 19:50:00,113.0279,66.006
2025-05-21 19:55:00,66.147,46.34910000000001
2025-05-22 06:00:00,59.639,5.7588
2025-05-22 06:05:00,72.4416,63.39600000000001
2025-05-22 06:10:00,142.0797,89.0851
2025-05-22 06:15:00,156.7657,134.568
2025-05-22 06:20:00,162.2496,155.5375
2025-05-22 06:25:00,293.62960000000004,240.051
2025-05-22 06:30:00,502.8,384.3728
2025-05-22 06:35:00,454.5146,384.7215
2025-05-22 06:40:00,475.895,412.1648
2025-05-22 06:45:00,471.3872999999999,447.2424
2025-05-22 06:50:00,633.7420000000001,557.118
2025-05-22 06:55:00,775.3312000000001,721.1854
2025-05-22 07:00:00,894.4215,853.7926
2025-05-22 07:05:00,1617.774,1649.4736
2025-05-22 07:10:00,3290.4,3132.507
2025-05-22 07:15:00,4113.0232,4003.3329
2025-05-22 07:20:00,3966.5616,3929.58
2025-05-22 07:25:00,4239.8931,4307.0352
2025-05-22 07:30:00,4993.2162,4958.2507
2025-05-22 07:35:00,5350.971600000001,5270.5325
2025-05-22 07:40:00,5705.3438,5598.1539
2025-05-22 07:45:00,5850.199500000001,5487.624
2025-05-22 07:50:00,6867.1068000000005,6602.3496
2025-05-22 07:55:00,6432.232400000001,5790.4589
2025-05-22 08:00:00,5576.2086,5473.248
2025-05-22 08:05:00,6471.939500000001,5693.193
2025-05-22 08:10:00,4849.962399999999,4717.4515
2025-05-22 08:15:00,5483.225600000001,5999.4432
2025-05-22 08:20:00,6082.274399999999,6078.042799999999
2025-05-22 08:25:00,5878.6035,5613.424
2025-05-22 08:30:00,3740.934,3407.088
2025-05-22 08:35:00,2548.0,2415.2688
2025-05-22 08:40:00,1762.6763,1652.1888
2025-05-22 08:45:00,1859.2868,1712.0808
2025-05-22 08:50:00,2670.3582,2534.6042
2025-05-22 08:55:00,2796.7905000000005,2546.2052
2025-05-22 09:00:00,1968.1344,1783.969
2025-05-22 09:05:00,2037.0291,1914.88
2025-05-22 09:10:00,1932.4525,1802.391
2025-05-22 09:15:00,2424.9592,2390.167
2025-05-22 09:20:00,2302.7568,2196.4686
2025-05-22 09:25:00,1710.4675,1618.0376
2025-05-22 09:30:00,1172.711,1089.5996
2025-05-22 09:35:00,979.2068,893.6980000000001
2025-05-22 09:40:00,954.3323,894.5859
2025-05-22 09:45:00,666.2628,604.9824
2025-05-22 09:50:00,478.75299999999993,428.8851
2025-05-22 09:55:00,514.938,465.5982
2025-05-22 10:00:00,437.229,410.3104
2025-05-22 10:05:00,356.39320000000004,335.36
2025-05-22 10:10:00,436.5855,382.6524
2025-05-22 10:15:00,578.459,527.6579
2025-05-22 10:20:00,653.3472,580.524
2025-05-22 10:25:00,732.1047000000001,678.7935
2025-05-22 10:30:00,574.2156,547.784
2025-05-22 10:35:00,572.0148,533.7306
2025-05-22 10:40:00,632.9673,567.7781
2025-05-22 10:45:00,790.0179999999999,725.8032000000001
2025-05-22 10:50:00,860.4288,805.5800999999999
2025-05-22 10:55:00,663.9402,652.1084999999999
2025-05-22 11:00:00,577.0211999999999,545.904
2025-05-22 11:05:00,540.928,488.1528
2025-05-22 11:10:00,538.148,476.252
2025-05-22 11:15:00,634.9110000000001,582.76
2025-05-22 11:20:00,545.8266000000001,503.2592
2025-05-22 11:25:00,478.9092,467.7096
2025-05-22 11:30:00,527.4346,481.5433
2025-05-22 11:35:00,618.868,744.8624000000001
2025-05-22 11:40:00,1300.8646,1500.3597
2025-05-22 11:45:00,2004.3672,2011.3821000000005
2025-05-22 11:50:00,2302.1446,2210.3121
2025-05-22 11:55:00,2167.1413,2049.2802
2025-05-22 12:00:00,2140.1334,2052.76
2025-05-22 12:05:00,2383.91,2262.976
2025-05-22 12:10:00,2602.1142,2498.4608
2025-05-22 12:15:00,2677.2489,2584.047
2025-05-22 12:20:00,2682.915,2586.8928
2025-05-22 12:25:00,2852.2433,2750.358
2025-05-22 12:30:00,2819.2335000000003,2882.541
2025-05-22 12:35:00,3465.894,3402.816
2025-05-22 12:40:00,4777.9214,4620.4839
2025-05-22 12:45:00,6066.55,5839.3044
2025-05-22 12:50:00,7520.679,7247.448
2025-05-22 17:40:00,3045.0207000000005,3163.002
2025-05-22 17:45:00,1254.648,1270.8359999999998
2025-05-22 17:50:00,1168.3728,1185.0673
2025-05-22 17:55:00,1303.016,1304.062
2025-05-22 18:00:00,2113.9406,2114.687
2025-05-22 18:05:00,1217.9724,1200.408
2025-05-22 18:10:00,860.7815999999999,829.4414
2025-05-22 18:15:00,590.2352000000001,583.8539999999999
2025-05-22 18:20:00,1632.6625,1477.9001999999998
2025-05-22 18:25:00,1195.4496,1164.2241
2025-05-22 18:30:00,2885.7920000000004,2843.1888
2025-05-22 18:35:00,5753.311000000001,5754.122
2025-05-22 18:40:00,5150.7792,5122.126799999999
2025-05-22 18:45:00,4101.5292,4177.4681
2025-05-22 18:50:00,4294.8384,4362.6174
2025-05-22 18:55:00,3690.1194,3741.6864
2025-05-22 19:00:00,3036.5316000000003,3337.235
2025-05-22 19:05:00,3627.7046,3604.2022
2025-05-22 19:10:00,2564.62,2736.24
2025-05-22 19:15:00,678.9760000000001,634.2295
2025-05-22 19:20:00,1736.0606999999998,1714.9
2025-05-22 19:25:00,768.8045999999999,694.869
2025-05-22 19:30:00,557.256,607.4614
2025-05-22 19:35:00,292.2165,266.28400000000005
2025-05-22 19:40:00,242.6645,199.167
2025-05-22 19:45:00,197.826,178.2783
2025-05-22 19:50:00,165.8125,133.17600000000002
2025-05-22 19:55:00,164.83,167.2025
2025-05-22 20:00:00,289.003,270.524
2025-05-22 20:05:00,135.06400000000002,67.557
2025-05-22 20:10:00,134.872,68.131
2025-05-22 20:15:00,87.1884,33.441
2025-05-23 05:50:00,62.608,55.1079
2025-05-23 05:55:00,70.98400000000001,67.376
2025-05-23 06:00:00,150.7616,129.6959
2025-05-23 06:05:00,214.3309,205.899
2025-05-23 06:10:00,340.8576,304.0315
2025-05-23 06:15:00,562.3299,438.3214
2025-05-23 06:20:00,724.8018000000001,579.1095
2025-05-23 06:25:00,835.4046,693.7728
2025-05-23 06:30:00,967.6995,796.9911000000001
2025-05-23 06:35:00,835.3919999999999,722.4227
2025-05-23 06:40:00,1610.9508999999998,1336.0098
2025-05-23 06:45:00,1662.2020000000002,1467.6576000000002
2025-05-23 06:50:00,1909.3351,1746.9979999999998
2025-05-23 06:55:00,2013.1545,1894.1208
2025-05-23 07:00:00,2793.0266,2637.4822
2025-05-23 07:05:00,2787.1953000000003,2662.667
2025-05-23 07:10:00,3642.2487,3512.6631
2025-05-23 07:15:00,3509.7643000000003,3396.7836
2025-05-23 07:20:00,3564.9218,3422.9712
2025-05-23 07:25:00,4286.5316,4206.2922
2025-05-23 07:30:00,4760.5766,4663.1889
2025-05-23 07:35:00,4990.5128,4873.2416
2025-05-23 07:40:00,5067.3096000000005,4936.9078
2025-05-23 07:45:00,4221.8064,4120.161499999999
2025-05-23 07:50:00,3357.3228000000004,3226.5326000000005
2025-05-23 07:55:00,4810.2228,4702.346100000001
2025-05-23 08:00:00,5773.507200000001,5692.676199999999
2025-05-23 08:05:00,5942.1649,5852.472000000001
2025-05-23 08:10:00,6800.577300000001,6750.0897
2025-05-23 08:15:00,6399.729600000001,6277.5188
2025-05-23 08:20:00,5946.24,5771.535000000001
2025-05-23 08:25:00,7163.8488,6913.832
2025-05-23 16:50:00,6312.28,6123.9206
2025-05-23 16:55:00,4038.8348,3878.385
2025-05-23 17:00:00,3698.7431,3657.4848
2025-05-23 17:05:00,3981.3982,3922.2206
2025-05-23 17:10:00,3189.4536,3195.3708000000006
2025-05-23 17:15:00,3167.8968000000004,3042.9345000000003
2025-05-23 17:20:00,2411.5008000000003,2352.753
2025-05-23 17:25:00,2028.3822,1964.7726
2025-05-23 17:30:00,1472.2596,1427.4442
2025-05-23 17:35:00,1435.5144000000005,1384.9956
2025-05-23 17:40:00,1200.816,1164.756
2025-05-23 17:45:00,1023.869,972.051
2025-05-23 17:50:00,750.7926,701.72
2025-05-23 17:55:00,717.2854,652.2813
2025-05-23 18:00:00,599.3624,549.6509
2025-05-23 18:05:00,593.8470000000001,570.481
2025-05-23 18:10:00,592.4970000000001,528.24
2025-05-23 18:15:00,525.888,489.1622
2025-05-23 18:20:00,378.334,358.25350000000003
2025-05-23 18:25:00,323.485,268.0662
2025-05-23 18:30:00,327.1089,284.5084
2025-05-23 18:35:00,225.6205,201.3605
2025-05-23 18:40:00,191.016,134.967
2025-05-23 18:45:00,191.778,161.8225
2025-05-23 18:50:00,192.024,137.7285
2025-05-23 18:55:00,234.9648,188.2825
2025-05-23 19:00:00,165.86440000000002,129.75
2025-05-23 19:05:00,127.622,65.125
2025-05-23 19:10:00,96.7005,64.82100000000001
2025-05-23 19:15:00,32.598000000000006,19.4556
2025-05-24 06:05:00,52.2414,29.188
2025-05-24 06:10:00,61.714,62.94
2025-05-24 06:15:00,73.3502,65.888
2025-05-24 06:20:00,132.66400000000002,99.6315
2025-05-24 06:25:00,131.236,132.634
2025-05-24 06:30:00,152.07370000000003,153.7343
2025-05-24 06:35:00,244.7513,245.2989
2025-05-24 06:40:00,299.2545,267.924
2025-05-24 06:45:00,296.937,266.23600000000005
2025-05-24 06:50:00,260.148,238.6764
2025-05-24 06:55:00,390.226,371.42
2025-05-24 07:00:00,468.174,452.1495000000001
2025-05-24 07:05:00,494.83060000000006,465.4119
2025-05-24 07:10:00,857.3643000000001,801.1809
2025-05-24 07:15:00,829.1136,772.9997999999999
2025-05-24 07:20:00,1029.2224,981.8952
2025-05-24 07:25:00,1229.73,1182.1572
2025-05-24 07:30:00,1137.1865,1094.6673
2025-05-24 07:35:00,1146.6336,1104.64
2025-05-24 07:40:00,1286.5041,1266.8584
2025-05-24 07:45:00,1368.5486999999998,1315.1687
2025-05-24 07:50:00,1194.62,1136.7179999999998
2025-05-24 07:55:00,1233.3159,1182.0717
2025-05-24 08:00:00,1089.326,1038.1144000000002
2025-05-24 08:05:00,1183.9830000000002,1133.3684999999998
2025-05-24 08:10:00,1138.8230999999998,1102.416
2025-05-24 08:15:00,828.7912,783.9279999999999
2025-05-24 08:20:00,623.7510000000001,593.736
2025-05-24 08:25:00,623.0070000000001,586.8498
2025-05-24 08:30:00,739.5630000000001,673.54
2025-05-24 08:35:00,933.1836,869.7344
2025-05-24 08:40:00,1231.902,1187.5912
2025-05-24 08:45:00,1317.4759,1252.0313
2025-05-24 08:50:00,1564.7639999999997,1521.146
2025-05-24 08:55:00,1782.891,1740.1608
2025-05-24 09:00:00,1710.1045,1677.1374
2025-05-24 09:05:00,1575.978,1522.3206000000002
2025-05-24 09:10:00,2093.1874000000003,1978.6928000000005
2025-05-24 09:15:00,2059.3682,1992.655
2025-05-24 09:20:00,2692.557,2625.7392
2025-05-24 09:25:00,3591.9975000000004,3556.8286
2025-05-24 09:30:00,5311.4557,4927.0878
2025-05-24 09:35:00,4066.3206,3968.882
2025-05-24 09:40:00,4098.038100000001,4010.7362
2025-05-24 09:45:00,4692.0033,4598.760399999999
2025-05-24 09:50:00,4830.6588,4725.1721
2025-05-24 09:55:00,4647.72,4506.3060000000005
2025-05-24 10:00:00,5055.9615,4938.9284
2025-05-24 10:05:00,6877.9192,6776.416
2025-05-24 10:10:00,6351.0525,6316.3518
2025-05-24 10:55:00,4280.2724,4138.2242
2025-05-24 11:00:00,3402.8073,3277.2612
2025-05-24 11:05:00,3544.1392000000005,3449.7536
2025-05-24 11:10:00,3916.1433,3812.6964
2025-05-24 11:15:00,4321.6635,4237.6184
2025-05-24 11:20:00,5888.422400000001,6000.558000000001
2025-05-24 11:25:00,6741.6407,6538.031300000001
2025-05-24 11:30:00,4719.6404,4561.8438
2025-05-24 11:35:00,4672.1521,4518.3864
2025-05-24 11:40:00,4947.6763,4830.842299999999
2025-05-24 11:45:00,5692.384499999999,5435.861999999999
2025-05-24 11:50:00,6143.6008,5758.5294
2025-05-24 11:55:00,4899.523999999999,4757.1136
2025-05-24 12:00:00,5044.2555,4874.6408
2025-05-24 12:05:00,4432.7925000000005,4314.384
2025-05-24 12:10:00,3631.5877,3448.8553
2025-05-24 12:15:00,3654.034200000001,3522.6948
2025-05-24 12:20:00,3367.7336,3239.9076
2025-05-24 12:25:00,3394.8773,3265.434
2025-05-24 12:30:00,3756.343800000001,3609.0477
2025-05-24 12:35:00,4352.6511,4206.9321
2025-05-24 12:40:00,4304.6892,4185.9356
2025-05-24 12:45:00,3498.0578,3395.4685
2025-05-24 12:50:00,3656.95,3541.6507999999994
2025-05-24 12:55:00,4012.5,3814.4438
2025-05-24 13:00:00,6155.1791,6216.145399999999
2025-05-24 13:05:00,5476.7886,5423.2992
2025-05-24 13:10:00,4969.0862,4815.885
2025-05-24 13:15:00,5217.6252,4943.3538
2025-05-24 13:20:00,5411.0650000000005,5191.313400000001
2025-05-24 13:25:00,4756.5063,4602.52
2025-05-24 13:30:00,3743.125000000001,3622.619
2025-05-24 13:35:00,3482.5564000000004,3390.8092
2025-05-24 13:40:00,2707.5268,2635.9256
2025-05-24 13:45:00,2587.7142,2549.2424
2025-05-24 13:50:00,3141.1215,3053.7920000000004
2025-05-24 13:55:00,2762.4954,2685.2282
2025-05-24 14:00:00,1843.1303,1791.909
2025-05-24 14:05:00,1726.1232,1660.4508
2025-05-24 14:10:00,1882.048,1833.84
2025-05-24 14:15:00,2041.5837,1997.7326000000005
2025-05-24 14:20:00,2525.3592000000003,2466.6531
2025-05-24 14:25:00,2671.2412,2596.104
2025-05-24 14:30:00,2751.4214,2672.163
2025-05-24 14:35:00,3038.85,2951.52
2025-05-24 14:40:00,3314.0628,3260.3427
2025-05-24 14:45:00,3695.725,3607.7048
2025-05-24 14:50:00,2838.651,2804.0633999999995
2025-05-24 14:55:00,3188.2004,3151.488
2025-05-24 15:00:00,3419.0909999999994,3342.8851
2025-05-24 15:05:00,3970.6687,3870.4554
2025-05-24 15:10:00,4480.56,4372.321800000001
2025-05-24 15:15:00,4116.845200000001,4056.2692
2025-05-24 15:20:00,3254.2744,3240.8334
2025-05-24 15:25:00,2431.0447,2383.42
2025-05-24 15:30:00,2895.663,2829.5952
2025-05-24 15:35:00,3505.58,3488.0512
2025-05-24 15:40:00,3624.159,3602.675
2025-05-24 15:45:00,4123.5656,3954.7507999999993
2025-05-24 15:50:00,4080.1893,3977.5707
2025-05-24 15:55:00,4593.1496,4405.282
2025-05-24 16:00:00,5791.3758,6013.5936
2025-05-24 16:05:00,4755.293,4663.5264
2025-05-24 16:10:00,4842.7314,5185.5256
2025-05-24 16:15:00,4285.4796,4058.9676
2025-05-24 16:20:00,4301.0575,4249.0448
2025-05-24 16:25:00,3459.7658,3424.132
2025-05-24 16:30:00,2785.9626000000003,2717.892
2025-05-24 16:35:00,1671.3433,1619.6436
2025-05-24 16:40:00,1573.6952,1522.8783999999998
2025-05-24 16:45:00,1941.9355000000005,1904.224
2025-05-24 16:50:00,1701.2732,1655.6863999999998
2025-05-24 16:55:00,1671.0984,1619.4640000000002
2025-05-24 17:00:00,1878.1124,1831.2982
2025-05-24 17:05:00,2070.7326000000003,2040.9722
2025-05-24 17:10:00,2200.12,2162.412
2025-05-24 17:15:00,2009.3246,1972.0782
2025-05-24 17:20:00,1687.3249999999998,1655.2674
2025-05-24 17:25:00,1636.2162,1590.6677000000002
2025-05-24 17:30:00,1553.6505000000002,1538.7435999999998
2025-05-24 17:35:00,2158.8651,2166.0975
2025-05-24 17:40:00,2121.0072,2106.6647
2025-05-24 17:45:00,1735.4496,1710.5649999999998
2025-05-24 17:50:00,1310.829,1273.0795999999998
2025-05-24 17:55:00,1044.0612,985.3102
2025-05-24 18:00:00,1055.197,1040.9967
2025-05-24 18:05:00,985.9731,958.926
2025-05-24 18:10:00,868.3204000000001,840.105
2025-05-24 18:15:00,964.3805,916.0688
2025-05-24 18:20:00,1132.4039999999998,1076.907
2025-05-24 18:25:00,1005.6449,949.3389
2025-05-24 18:30:00,640.7436,600.3998
2025-05-24 18:35:00,542.7785,537.1515
2025-05-24 18:40:00,654.48,630.8285
2025-05-24 18:45:00,723.0740000000001,696.696
2025-05-24 18:50:00,659.3,631.617
2025-05-24 18:55:00,478.3982,460.74
2025-05-24 19:00:00,353.00100000000003,345.3162
2025-05-24 19:05:00,318.22,324.26
2025-05-24 19:10:00,345.3192,332.8515
2025-05-24 19:15:00,464.9506,442.4613
2025-05-24 19:20:00,476.3031,439.3659
2025-05-24 19:25:00,396.6464,377.1177
2025-05-24 19:30:00,356.26800000000003,319.9994
2025-05-24 19:35:00,232.8768,214.4175
2025-05-24 19:40:00,192.525,196.242
2025-05-24 19:45:00,195.93,190.3183
2025-05-24 19:50:00,135.6684,131.18
2025-05-24 19:55:00,129.69000000000003,131.18
2025-05-24 20:00:00,109.055,85.0824
2025-05-24 20:05:00,65.738,65.742
2025-05-24 20:10:00,19.2492,6.561100000000001
2025-05-25 06:20:00,46.044,5.798
2025-05-25 06:25:00,57.74,45.6672
2025-05-25 06:30:00,50.8944,40.0666
2025-05-25 06:35:00,64.016,17.1924
2025-05-25 06:40:00,116.9316,95.4825
2025-05-25 06:45:00,195.309,133.33599999999998
2025-05-25 06:50:00,175.5783,133.996
2025-05-25 06:55:00,190.6982,165.58
2025-05-25 07:00:00,245.6948,216.7869
2025-05-25 07:05:00,260.44,253.9958
2025-05-25 07:10:00,279.5817,262.84000000000003
2025-05-25 07:15:00,357.8025,329.09
2025-05-25 07:20:00,475.6608,426.569
2025-05-25 07:25:00,603.8910000000001,570.3415
2025-05-25 07:30:00,703.1745000000001,671.8
2025-05-25 07:35:00,734.3380000000001,711.5674
2025-05-25 07:40:00,628.4915,592.9792
2025-05-25 07:45:00,573.1211999999999,569.602
2025-05-25 07:50:00,677.8413,665.8245
2025-05-25 07:55:00,740.058,723.9620000000001
2025-05-25 08:00:00,799.7633000000001,761.281
2025-05-25 08:05:00,808.5840000000001,776.4685
2025-05-25 08:10:00,825.7236,763.5183999999998
2025-05-25 08:15:00,939.8485,871.008
2025-05-25 08:20:00,908.874,870.181
2025-05-25 08:25:00,877.032,828.1466999999999
2025-05-25 08:30:00,872.4040000000001,838.4259999999999
2025-05-25 08:35:00,835.9375,789.2937
2025-05-25 08:40:00,708.769,669.26
2025-05-25 08:45:00,670.06,610.254
2025-05-25 08:50:00,716.6753,674.02
2025-05-25 08:55:00,872.703,827.3349
2025-05-25 09:00:00,1016.46,945.784
2025-05-25 09:05:00,1016.82,953.526
2025-05-25 09:10:00,1111.4643999999998,1059.4405
2025-05-25 09:15:00,1398.6329999999998,1345.5975
2025-05-25 09:20:00,1742.466,1652.8079999999998
2025-05-25 09:25:00,2071.4595,1991.6146
2025-05-25 09:30:00,1955.4912,1860.1380000000004
2025-05-25 09:35:00,2102.9922,2027.2476
2025-05-25 09:40:00,2186.6199,2091.1248
2025-05-25 09:45:00,2058.384,1977.9552
2025-05-25 09:50:00,2062.1232,1966.7536
2025-05-25 09:55:00,2001.4344,1934.9148
2025-05-25 10:00:00,2273.204,2208.672
2025-05-25 10:05:00,2501.5821,2411.6249000000003
2025-05-25 10:10:00,2496.512,2390.1707
2025-05-25 10:15:00,2488.7268000000004,2388.265
2025-05-25 10:20:00,2617.4225,2483.1312
2025-05-25 10:25:00,2203.565,2123.965
2025-05-25 10:30:00,2274.216,2206.0083
2025-05-25 10:35:00,2661.0423,2531.9697
2025-05-25 10:40:00,2575.6743,2475.216
2025-05-25 10:45:00,2461.3316000000004,2358.9825
2025-05-25 10:50:00,2671.2576,2525.3264000000004
2025-05-25 10:55:00,2106.5946,2015.3515
2025-05-25 11:00:00,1801.094,1743.6899999999998
2025-05-25 11:05:00,2004.75,1911.8754
2025-05-25 11:10:00,2113.2384,2025.6175
2025-05-25 11:15:00,2252.5204,2131.8739
2025-05-25 11:20:00,2501.7008,2379.8445
2025-05-25 11:25:00,2648.548,2520.459
2025-05-25 11:30:00,2788.0864,2649.89
2025-05-25 11:35:00,3481.2928,3322.9404
2025-05-25 11:40:00,3981.5552,3841.376
2025-05-25 11:45:00,4250.794599999999,4064.742
2025-05-25 11:50:00,4531.005,4372.4694
